SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
ADVANCE, EQ, 01-Feb-2026,133.19,134.47,134.47,126.23,128.42,128.75,129.64,197414,255.92,2558, 87984, 44.57
ADVANIHOTR, EQ, 01-Feb-2026,56.66,56.01,57.57,55.51,55.55,55.63,56.38,71005,40.03,1231, 51007, 71.84
ADVENTHTL, EQ, 01-Feb-2026,199.71,197.0,214.52,197.0,202.2,204.26,206.82,227615,470.75,6065, 105557, 46.38
ADVENZYMES, EQ, 01-Feb-2026,296.8,289.0,290.0,271.0,271.8,272.0,279.42,242226,676.84,4971, 148338, 61.24
AEGISLOG, EQ, 01-Feb-2026,730.5,723.0,723.0,690.6,695.0,698.8,705.23,159084,1121.9,8398, 63955, 40.20
AEGISVOPAK, EQ, 01-Feb-2026,226.81,233.98,239.0,220.5,229.4,234.63,232.7,738771,1719.1,13631, 178075, 24.10
AEQUS, EQ, 01-Feb-2026,135.38,136.99,139.0,133.98,134.2,134.43,136.9,464241,635.55,7363, 187409, 40.37
AEROENTER, EQ, 01-Feb-2026,79.81,79.82,80.34,77.25,77.5,77.46,78.58,172187,135.31,989, 46725, 27.14
AEROFLEX, EQ, 01-Feb-2026,178.18,179.95,183.58,175.07,175.8,176.16,177.88,661798,1177.24,9015, 155764, 23.54
AERON, SM, 01-Feb-2026,96.0,97.9,99.15,97.15,98.95,98.95,98.29,10000,9.83,10, 7000, 70.00
AERONEU, EQ, 01-Feb-2026,68.81,68.99,70.0,67.2,68.57,67.61,68.51,11036,7.56,149, 401, 3.63
AESTHETIK, SM, 01-Feb-2026,90.4,95.0,99.4,90.5,90.5,90.55,97.15,29000,28.17,23, 22000, 75.86
AETHER, EQ, 01-Feb-2026,1002.0,1006.9,1020.0,973.0,1007.1,1005.5,999.88,138696,1386.8,12674, 49638, 35.79
AFCONS, EQ, 01-Feb-2026,331.6,331.8,346.8,331.0,333.15,333.2,340.8,425227,1449.18,15079, 186830, 43.94
AFFLE, EQ, 01-Feb-2026,1547.2,1577.2,1683.9,1534.1,1585.1,1595.4,1622.1,769991,12490.01,71701, 96269, 12.50
AFFORDABLE, EQ, 01-Feb-2026,169.08,169.88,178.24,168.07,171.0,171.81,174.38,22527,39.28,852, 14609, 64.85
AFIL, EQ, 01-Feb-2026,4.9,5.0,5.24,4.85,4.89,4.9,5.01,1256267,63.0,2775, 815853, 64.94
AFSL, EQ, 01-Feb-2026,201.0,201.0,202.51,201.0,201.0,201.0,201.15,17330,34.86,347, 10745, 62.00
AGARIND, EQ, 01-Feb-2026,729.75,729.75,747.0,710.2,723.05,719.9,730.93,22136,161.8,1350, 10005, 45.20
AGARWALEYE, EQ, 01-Feb-2026,432.75,431.65,463.95,428.0,440.0,443.05,450.53,386263,1740.23,18164, 31173, 8.07
AGARWALFT, SM, 01-Feb-2026,31.5,31.0,31.0,31.0,31.0,31.0,31.0,7500,2.33,2, 7500, 100.00
AGARWALTUF, SM, 01-Feb-2026,95.5,96.0,97.45,92.7,95.6,95.6,94.99,10800,10.26,9, 9600, 88.89
AGI, EQ, 01-Feb-2026,624.95,624.95,637.1,590.0,606.9,607.4,612.75,103787,635.95,4749, 65460, 63.07
AGIIL, EQ, 01-Feb-2026,256.4,258.0,266.0,247.0,248.6,249.1,257.86,1385580,3572.91,11121, 458998, 33.13
AGRITECH, BE, 01-Feb-2026,145.08,140.0,152.0,140.0,148.1,145.2,149.39,3644,5.44,93, -, -
AGROPHOS, EQ, 01-Feb-2026,36.58,37.63,38.15,36.2,37.35,37.06,37.4,19324,7.23,557, 10538, 54.53
AGSTRA, BZ, 01-Feb-2026,3.96,4.0,4.15,3.87,4.15,4.12,4.11,170342,7.01,464, -, -
AGUL, SM, 01-Feb-2026,73.1,75.75,75.75,75.75,75.75,75.75,75.75,2000,1.52,1, 2000, 100.00
AHCL, EQ, 01-Feb-2026,122.4,122.4,123.57,120.0,120.01,121.12,122.05,54182,66.13,751, 29529, 54.50
AHLADA, EQ, 01-Feb-2026,50.58,50.59,51.88,49.1,49.25,49.38,49.85,8338,4.16,236, 5034, 60.37
AHLEAST, EQ, 01-Feb-2026,134.85,132.07,138.0,132.07,135.0,136.74,136.37,3231,4.41,40, 2772, 85.79
AHLUCONT, EQ, 01-Feb-2026,863.95,851.4,879.8,829.7,830.0,835.2,853.65,23132,197.47,2953, 10564, 45.67
AIAENG, EQ, 01-Feb-2026,3989.0,3901.1,4029.5,3802.4,3989.0,3996.4,3907.06,18798,734.45,4081, 6535, 34.76
AIIL, EQ, 01-Feb-2026,505.2,500.0,511.0,490.0,494.0,493.7,500.51,129897,650.14,7025, 46390, 35.71
AILIMITED, SM, 01-Feb-2026,26.2,26.2,26.2,24.9,24.9,24.9,25.55,3000,0.77,2, 3000, 100.00
AIMTRON, ST, 01-Feb-2026,756.45,771.5,794.25,763.0,794.25,794.25,786.96,37600,295.9,163, 32600, 86.70
AIRAN, EQ, 01-Feb-2026,14.87,12.66,15.31,12.66,14.97,14.96,14.13,153049,21.63,668, 80591, 52.66
AIROLAM, EQ, 01-Feb-2026,92.87,91.75,98.3,91.75,92.16,94.26,94.05,451,0.42,48, 271, 60.09
AIRTELPP, E1, 01-Feb-2026,1564.1,1556.3,1574.95,1496.0,1568.7,1541.75,1536.3,49934,767.14,596, 36475, 73.05
AJANTPHARM, EQ, 01-Feb-2026,2781.9,2813.0,2827.0,2745.3,2819.0,2807.0,2794.85,47489,1327.24,10376, 21548, 45.37
AJAXENGG, EQ, 01-Feb-2026,518.7,518.7,539.4,515.0,523.0,526.6,524.49,28642,150.22,2175, 13713, 47.88
AJMERA, EQ, 01-Feb-2026,151.4,151.4,151.4,134.31,140.0,137.5,141.46,240146,339.7,5024, 115194, 47.97
AJOONI, EQ, 01-Feb-2026,3.89,3.98,4.66,3.98,4.5,4.54,4.47,2561836,114.59,2742, 1298344, 50.68
AKANKSHA, SM, 01-Feb-2026,72.4,72.4,72.4,72.4,72.4,72.4,72.4,3000,2.17,3, 3000, 100.00
AKASH, EQ, 01-Feb-2026,24.6,26.9,26.9,24.1,24.14,24.12,24.7,6809,1.68,103, 4234, 62.18
AKG, EQ, 01-Feb-2026,13.68,13.74,15.34,13.42,13.95,13.92,14.19,243736,34.6,514, 149780, 61.45
AKI, EQ, 01-Feb-2026,6.05,6.6,6.6,5.8,6.19,6.21,6.25,67113,4.2,269, 42445, 63.24
AKIKO, ST, 01-Feb-2026,208.5,218.0,218.9,211.0,211.0,211.0,217.01,14400,31.25,16, 12000, 83.33
AKSHAR, EQ, 01-Feb-2026,0.48,0.49,0.5,0.48,0.49,0.48,0.48,1131615,5.48,573, 797172, 70.45
AKSHARCHEM, EQ, 01-Feb-2026,221.62,220.52,230.9,218.2,220.0,225.45,224.43,4697,10.54,330, 1886, 40.15
AKSHOPTFBR, EQ, 01-Feb-2026,5.36,5.36,5.99,5.24,5.3,5.31,5.46,293185,16.01,886, 155732, 53.12
AKUMS, EQ, 01-Feb-2026,439.55,440.45,456.0,433.0,445.0,445.15,444.73,128625,572.03,4896, 55460, 43.12
AKZOINDIA, EQ, 01-Feb-2026,2800.0,2800.0,2812.4,2658.7,2720.5,2724.7,2723.1,26526,722.33,4933, 13149, 49.57
ALANKIT, EQ, 01-Feb-2026,9.32,9.32,9.89,9.14,9.4,9.45,9.5,198817,18.88,1171, 137295, 69.06
ALBERTDAVD, EQ, 01-Feb-2026,687.4,695.35,713.45,680.2,680.2,690.95,701.22,889,6.23,214, 454, 51.07
ALEMBICLTD, EQ, 01-Feb-2026,92.93,93.4,94.4,91.55,92.0,92.2,93.07,114544,106.6,1861, 64991, 56.74
ALGOQUANT, EQ, 01-Feb-2026,60.67,60.7,62.28,60.1,60.73,60.86,60.86,341471,207.83,2045, 112260, 32.88
ALICON, EQ, 01-Feb-2026,679.65,673.5,705.0,673.5,674.4,685.05,687.54,1370,9.42,223, 795, 58.03
ALIVUS, EQ, 01-Feb-2026,961.05,961.05,961.05,910.6,918.0,914.75,935.74,38450,359.79,4460, 17200, 44.73
ALKALI, EQ, 01-Feb-2026,68.86,68.87,71.18,68.86,69.8,69.82,69.41,2921,2.03,65, 1865, 63.85
ALKEM, EQ, 01-Feb-2026,5677.5,5690.0,5707.5,5506.0,5590.0,5565.0,5596.52,23989,1342.55,4238, 7672, 31.98
ALKYLAMINE, EQ, 01-Feb-2026,1570.6,1560.0,1576.2,1540.0,1544.0,1545.4,1552.92,19487,302.62,3388, 9287, 47.66
ALLCARGO, EQ, 01-Feb-2026,10.39,10.45,10.58,10.15,10.2,10.29,10.37,2506147,259.88,6179, 1315538, 52.49
ALLDIGI, EQ, 01-Feb-2026,897.75,907.05,923.9,882.0,914.0,901.75,903.86,22630,204.54,1832, 13305, 58.79
ALLETEC, SM, 01-Feb-2026,193.45,193.45,195.0,189.05,193.9,192.3,192.13,10000,19.21,19, 5600, 56.00
ALLTIME, EQ, 01-Feb-2026,227.05,228.1,229.9,218.51,220.0,220.8,223.56,25282,56.52,1247, 12198, 48.25
ALMONDZ, EQ, 01-Feb-2026,14.61,15.29,15.44,12.51,14.23,14.18,13.77,359388,49.48,2050, 159355, 44.34
ALOKINDS, EQ, 01-Feb-2026,15.1,15.24,15.8,15.0,15.09,15.02,15.4,10219545,1574.06,17022, 3030680, 29.66
ALPA, EQ, 01-Feb-2026,68.14,69.2,69.85,67.1,67.69,68.09,68.19,6281,4.28,242, 4479, 71.31
ALPEXSOLAR, SM, 01-Feb-2026,753.35,750.0,750.0,706.0,708.0,711.45,719.21,113600,817.02,659, 72500, 63.82
ALPHA, EQ, 01-Feb-2026,46.64,45.24,46.95,44.3,45.15,45.06,45.43,3004959,1365.21,10226, 1524367, 50.73
ALPHAETF, EQ, 01-Feb-2026,24.36,24.48,24.48,23.13,24.1,23.58,23.72,1555829,369.08,2643, 489615, 31.47
ALPHAGEO, EQ, 01-Feb-2026,213.45,216.99,219.99,211.5,212.0,212.33,215.04,3122,6.71,163, 2134, 68.35
ALPL30IETF, EQ, 01-Feb-2026,27.05,27.06,27.21,26.43,26.59,26.63,26.92,361102,97.22,1840, 170845, 47.31
ALUWIND, SM, 01-Feb-2026,64.75,63.0,63.0,60.8,60.8,60.8,62.27,4500,2.8,3, 4500, 100.00
AMAGI, EQ, 01-Feb-2026,366.7,364.8,380.0,325.25,365.0,367.15,368.53,477410,1759.39,35259, 191582, 40.13
AMANTA, EQ, 01-Feb-2026,103.33,101.25,104.99,101.25,103.35,102.81,102.44,15203,15.57,461, 7113, 46.79
AMBER, EQ, 01-Feb-2026,5716.0,5775.0,6088.0,5716.0,5998.0,5993.0,5943.99,561660,33385.02,57852, 161296, 28.72
AMBEY, SM, 01-Feb-2026,31.35,31.25,31.35,25.9,30.5,29.05,29.8,22000,6.56,11, 18000, 81.82
AMBICAAGAR, EQ, 01-Feb-2026,23.62,23.21,24.3,23.21,23.42,23.5,23.56,4717,1.11,52, 4125, 87.45
AMBIKCO, EQ, 01-Feb-2026,1288.1,1291.9,1298.2,1230.0,1249.1,1236.6,1262.46,3539,44.68,600, 2377, 67.17
AMBUJACEM, EQ, 01-Feb-2026,510.15,511.0,521.55,495.45,497.1,497.35,510.39,2066980,10549.73,39020, 536254, 25.94
AMCL, ST, 01-Feb-2026,300.35,290.2,290.2,290.2,290.2,290.2,290.2,800,2.32,1, 800, 100.00
AMDIND, EQ, 01-Feb-2026,43.91,45.85,45.85,42.4,42.5,43.02,43.67,13881,6.06,479, 8503, 61.26
AMJLAND, EQ, 01-Feb-2026,41.97,43.49,43.49,40.57,42.27,41.17,41.98,18559,7.79,374, 14890, 80.23
AMNPLST, EQ, 01-Feb-2026,170.39,170.0,173.44,155.0,161.5,161.42,162.49,13372,21.73,407, 7712, 57.67
AMRUTANJAN, EQ, 01-Feb-2026,583.75,583.75,589.65,563.5,575.0,575.65,572.84,22873,131.03,1049, 15424, 67.43
ANANDRATHI, EQ, 01-Feb-2026,2885.4,2875.0,2944.6,2835.0,2900.0,2897.5,2896.84,168118,4870.11,14184, 81983, 48.77
ANANTAM, IV, 01-Feb-2026,102.99,103.0,103.0,102.26,103.0,102.99,102.99,23688,24.4,142, 23478, 99.11
ANANTRAJ, EQ, 01-Feb-2026,504.3,505.5,576.0,498.55,528.6,531.05,544.14,34744604,189059.51,492197, 3910570, 11.26
ANDHRAPAP, EQ, 01-Feb-2026,64.91,65.59,65.6,63.15,64.66,64.34,64.32,32114,20.65,997, 21676, 67.50
ANDHRSUGAR, EQ, 01-Feb-2026,70.07,71.0,71.0,69.0,69.1,69.28,69.81,68050,47.51,819, 37461, 55.05
ANGELONE, EQ, 01-Feb-2026,2540.9,2518.0,2522.1,2199.5,2321.9,2313.0,2326.83,4203788,97814.94,157103, 1075147, 25.58
ANIKINDS, EQ, 01-Feb-2026,48.23,50.14,50.14,47.31,49.27,47.92,48.13,1382,0.67,77, 686, 49.64
ANKITMETAL, BZ, 01-Feb-2026,1.71,1.76,1.76,1.69,1.72,1.71,1.72,7161,0.12,43, -, -
ANLON, SM, 01-Feb-2026,371.5,374.0,374.0,374.0,374.0,374.0,374.0,400,1.5,1, 400, 100.00
ANMOL, EQ, 01-Feb-2026,12.02,11.85,12.25,11.84,11.91,11.91,11.91,37995,4.52,272, 29860, 78.59
ANNAPURNA, SM, 01-Feb-2026,197.15,203.95,203.95,192.4,194.0,196.0,195.89,229750,450.07,93, 222000, 96.63
ANSALAPI, BZ, 01-Feb-2026,2.92,2.95,2.97,2.87,2.9,2.91,2.89,105017,3.03,119, -, -
ANTELOPUS, EQ, 01-Feb-2026,550.75,552.0,597.95,522.0,526.8,529.9,560.77,332561,1864.92,12656, 57150, 17.18
ANTGRAPHIC, EQ, 01-Feb-2026,0.89,0.89,0.92,0.89,0.92,0.91,0.9,83414,0.75,226, 60389, 72.40
ANTHEM, EQ, 01-Feb-2026,599.3,595.85,638.0,585.05,587.0,587.85,604.23,554624,3351.19,42185, 216650, 39.06
ANUHPHR, EQ, 01-Feb-2026,72.64,72.64,75.1,72.64,74.39,74.19,74.28,21875,16.25,660, 12442, 56.88
ANUP, EQ, 01-Feb-2026,1771.2,1772.0,1825.0,1725.0,1745.0,1757.4,1780.15,19567,348.32,4005, 7575, 38.71
ANURAS, EQ, 01-Feb-2026,1245.3,1245.3,1259.2,1221.0,1221.1,1223.5,1245.88,64733,806.49,2545, 50291, 77.69
AONEGOLD, EQ, 01-Feb-2026,15.12,14.67,15.0,13.05,14.14,14.27,13.9,4547107,632.1,11577, 1764133, 38.80
AONELIQUID, EQ, 01-Feb-2026,1045.43,1045.44,1045.44,1045.42,1045.42,1045.42,1045.42,1194397,12486.47,322, 1192241, 99.82
AONENIFTY, EQ, 01-Feb-2026,10.36,10.36,10.7,10.05,10.27,10.18,10.28,827915,85.09,4222, 429452, 51.87
AONETMMQ50, EQ, 01-Feb-2026,9.53,9.57,9.6,9.09,9.33,9.22,9.29,198724,18.46,743, 155443, 78.22
AONETOTAL, EQ, 01-Feb-2026,11.61,11.96,11.96,11.3,11.48,11.43,11.52,901312,103.82,2276, 421481, 46.76
APARINDS, EQ, 01-Feb-2026,7994.0,7950.5,8084.5,7749.5,8047.0,8060.5,7982.25,38306,3057.68,8576, 13159, 34.35
APCL, EQ, 01-Feb-2026,137.35,132.37,144.5,132.37,143.97,143.0,141.82,26570,37.68,574, 19891, 74.86
APCOTEXIND, EQ, 01-Feb-2026,372.1,374.1,374.1,365.0,365.0,365.25,368.27,4508,16.6,365, 3237, 71.81
APEX, EQ, 01-Feb-2026,292.0,293.45,312.25,292.0,293.0,295.25,303.64,1650225,5010.73,32803, 175133, 10.61
APEXECO, SM, 01-Feb-2026,130.0,125.0,127.0,125.0,127.0,127.0,125.73,3200,4.02,4, 2400, 75.00
APLAPOLLO, EQ, 01-Feb-2026,2045.7,2040.1,2072.9,2036.6,2046.9,2048.9,2056.37,989633,20350.48,22196, 734953, 74.27
APLLTD, EQ, 01-Feb-2026,783.2,783.2,801.1,771.0,777.2,786.15,787.51,29768,234.43,2725, 6471, 21.74
APOLLO, EQ, 01-Feb-2026,260.75,267.05,272.05,247.75,247.75,248.0,259.24,5420937,14053.31,52309, 1699485, 31.35
APOLLOHOSP, EQ, 01-Feb-2026,6960.5,7007.0,7062.0,6886.0,6889.0,6948.0,6972.42,255106,17787.07,29861, 89939, 35.26
APOLLOPIPE, EQ, 01-Feb-2026,268.25,271.9,271.9,257.2,262.2,260.35,264.37,45519,120.34,1531, 22202, 48.78
APOLLOTYRE, EQ, 01-Feb-2026,492.15,490.0,492.0,484.75,487.1,487.45,488.94,119426,583.92,5777, 44804, 37.52
APOLSINHOT, EQ, 01-Feb-2026,1310.8,1310.9,1310.9,1295.4,1300.1,1303.1,1305.15,1288,16.81,89, 1099, 85.33
APRAMEYA, SM, 01-Feb-2026,267.0,268.15,269.35,250.1,263.95,257.0,264.13,4500,11.89,7, 3500, 77.78
APS, SM, 01-Feb-2026,323.95,320.0,332.35,320.0,320.05,320.05,325.74,16000,52.12,58, 11250, 70.31
APTECHT, EQ, 01-Feb-2026,79.91,79.52,82.25,77.53,77.76,77.81,80.35,316592,254.39,4122, 127729, 40.34
APTUS, EQ, 01-Feb-2026,275.4,277.0,277.0,265.8,266.9,268.2,271.26,235142,637.83,8900, 113468, 48.26
ARCHIDPLY, EQ, 01-Feb-2026,86.91,86.8,86.91,83.57,85.0,85.62,85.5,12916,11.04,509, 4469, 34.60
ARCHIES, EQ, 01-Feb-2026,15.73,15.88,15.98,15.75,15.95,15.92,15.9,10940,1.74,115, 10749, 98.25
ARCIIL, SM, 01-Feb-2026,56.0,58.0,58.0,58.0,58.0,58.0,58.0,1000,0.58,1, 1000, 100.00
ARE&M, EQ, 01-Feb-2026,839.4,839.95,853.55,820.4,825.1,827.0,839.12,301102,2526.59,23349, 108561, 36.05
ARENTERP, EQ, 01-Feb-2026,39.52,46.0,46.0,39.5,41.0,41.2,41.95,2621,1.1,92, 1895, 72.30
ARFIN, EQ, 01-Feb-2026,75.26,75.28,77.9,73.96,74.9,75.09,76.08,341559,259.87,2062, 87186, 25.53
ARHAM, ST, 01-Feb-2026,136.8,139.0,143.6,138.55,142.95,142.95,142.13,9000,12.79,9, 8000, 88.89
ARIES, EQ, 01-Feb-2026,331.45,331.0,339.85,312.0,312.05,315.2,328.45,22663,74.44,1089, 13191, 58.21
ARIHANTCAP, EQ, 01-Feb-2026,80.39,80.39,81.94,76.59,78.1,78.8,79.67,212172,169.05,3347, 52843, 24.91
ARIHANTSUP, EQ, 01-Feb-2026,271.3,271.3,279.3,264.0,264.0,266.3,272.07,17442,47.45,410, 8636, 49.51
ARISINFRA, EQ, 01-Feb-2026,109.74,115.99,117.48,108.55,108.63,109.24,113.0,944158,1066.85,7869, 282517, 29.92
ARISTO, SM, 01-Feb-2026,98.8,94.05,95.0,94.0,94.0,94.0,94.61,4000,3.78,5, 2400, 60.00
ARKADE, EQ, 01-Feb-2026,114.23,115.42,118.31,112.25,112.25,114.92,116.13,269115,312.53,4477, 113743, 42.27
ARMANFIN, EQ, 01-Feb-2026,1618.5,1634.0,1675.5,1500.0,1530.0,1517.6,1562.16,27663,432.14,3653, 14167, 51.21
ARMOUR, ST, 01-Feb-2026,33.6,31.95,31.95,31.95,31.95,31.95,31.95,4000,1.28,2, 4000, 100.00
AROGRANITE, EQ, 01-Feb-2026,27.35,28.29,28.29,26.52,27.1,27.27,27.81,9708,2.7,89, 6478, 66.73
ARROWGREEN, EQ, 01-Feb-2026,427.5,436.8,443.0,420.0,434.1,434.9,432.79,12558,54.35,1264, 6974, 55.53
ARSHIYA, BZ, 01-Feb-2026,1.24,1.23,1.28,1.22,1.28,1.25,1.24,48664,0.61,75, -, -
ARSSBL, EQ, 01-Feb-2026,579.2,580.0,589.8,530.6,569.0,564.85,566.59,603875,3421.47,17924, 197357, 32.68
ARTEMISMED, EQ, 01-Feb-2026,247.95,248.87,257.0,241.2,244.01,246.52,250.87,210325,527.63,8905, 99453, 47.29
ARTNIRMAN, EQ, 01-Feb-2026,41.99,43.9,43.9,41.0,42.0,42.0,42.48,400,0.17,23, 308, 77.00
ARUNAYA, SM, 01-Feb-2026,17.1,17.2,17.2,17.1,17.1,17.1,17.13,6000,1.03,3, 6000, 100.00
ARVEE, BE, 01-Feb-2026,156.88,150.01,164.72,150.01,160.0,160.0,154.88,3575,5.54,52, -, -
ARVIND, EQ, 01-Feb-2026,312.35,317.5,334.8,314.6,332.0,330.25,326.0,1706614,5563.62,33558, 621844, 36.44
ARVINDFASN, EQ, 01-Feb-2026,470.75,470.75,479.6,447.05,465.2,460.25,462.93,175788,813.78,13232, 58930, 33.52
ARVINDPORT, SM, 01-Feb-2026,29.2,29.0,30.65,29.0,30.65,30.65,30.24,25500,7.71,16, 21000, 82.35
ARVSMART, EQ, 01-Feb-2026,531.9,538.0,538.0,506.05,531.0,532.4,524.96,19857,104.24,1480, 8360, 42.10
ASAHIINDIA, EQ, 01-Feb-2026,1001.8,1001.8,1007.2,974.5,990.0,994.6,997.4,74740,745.46,5077, 56684, 75.84
ASAHISONG, EQ, 01-Feb-2026,223.95,224.18,226.79,214.0,218.98,218.98,219.77,5751,12.64,372, 3749, 65.19
ASAL, EQ, 01-Feb-2026,454.15,454.15,462.8,450.05,450.05,452.75,456.54,8850,40.4,648, 4216, 47.64
ASALCBR, EQ, 01-Feb-2026,840.65,840.65,847.75,808.85,829.0,830.2,832.74,19755,164.51,2081, 10330, 52.29
ASHALOG, SM, 01-Feb-2026,64.65,64.65,64.65,63.7,63.95,63.95,64.1,3000,1.92,3, 3000, 100.00
ASHAPURMIN, EQ, 01-Feb-2026,654.75,651.0,696.35,624.95,665.0,665.05,667.77,727763,4859.77,31420, 182985, 25.14
ASHIANA, EQ, 01-Feb-2026,295.5,293.0,295.0,282.0,282.0,286.25,288.18,21092,60.78,799, 11370, 53.91
ASHIMASYN, EQ, 01-Feb-2026,16.35,16.35,17.25,16.01,16.45,16.45,16.73,59310,9.92,418, 35015, 59.04
ASHOKA, EQ, 01-Feb-2026,148.97,152.42,154.2,146.52,149.18,149.57,151.21,1049345,1586.76,14776, 370743, 35.33
ASHOKAMET, EQ, 01-Feb-2026,13.79,14.24,14.24,13.36,13.48,13.62,13.95,20947,2.92,192, 10637, 50.78
ASHOKLEY, EQ, 01-Feb-2026,196.69,196.68,198.4,187.5,189.1,189.06,193.77,6590542,12770.52,49118, 1773063, 26.90
ASHWINI, SM, 01-Feb-2026,133.1,131.0,133.5,129.0,132.0,132.0,131.44,9000,11.83,9, 5000, 55.56
ASIANENE, EQ, 01-Feb-2026,256.2,260.05,260.05,246.8,252.0,248.85,252.69,30661,77.48,1171, 15980, 52.12
ASIANHOTNR, EQ, 01-Feb-2026,303.7,311.4,314.0,296.0,299.55,300.55,309.78,60230,186.58,613, 27664, 45.93
ASIANPAINT, EQ, 01-Feb-2026,2428.3,2439.0,2439.0,2343.1,2357.6,2357.0,2385.03,801746,19121.88,66173, 231517, 28.88
ASIANTILES, EQ, 01-Feb-2026,69.5,69.5,69.97,67.2,69.32,68.9,68.56,403676,276.77,2793, 187043, 46.33
ASKAUTOLTD, EQ, 01-Feb-2026,445.95,445.95,453.9,432.2,434.0,437.5,443.79,59158,262.54,3387, 28402, 48.01
ASMS, EQ, 01-Feb-2026,10.69,10.78,11.75,10.56,10.7,10.75,11.07,873596,96.69,2959, 281896, 32.27
ASPINWALL, EQ, 01-Feb-2026,211.2,213.54,218.99,210.5,212.75,212.44,214.5,2193,4.7,172, 886, 40.40
ASTEC, EQ, 01-Feb-2026,575.0,600.8,625.0,554.0,569.0,569.5,596.0,305966,1823.56,12082, 103029, 33.67
ASTERDM, EQ, 01-Feb-2026,552.15,543.35,574.4,538.25,568.95,570.4,564.91,414774,2343.1,17668, 170128, 41.02
ASTRAL, EQ, 01-Feb-2026,1476.6,1474.0,1495.7,1433.1,1460.0,1463.8,1468.43,233276,3425.49,14015, 54491, 23.36
ASTRAMICRO, EQ, 01-Feb-2026,982.6,990.0,1004.3,903.95,940.0,953.3,970.01,393921,3821.08,27328, 153782, 39.04
ASTRAZEN, EQ, 01-Feb-2026,8550.0,8455.0,8675.0,8455.0,8555.0,8599.0,8596.27,4376,376.17,2073, 1880, 42.96
ASTRON, EQ, 01-Feb-2026,4.64,4.7,4.85,4.41,4.41,4.45,4.65,112568,5.23,332, 90565, 80.45
ATALREAL, EQ, 01-Feb-2026,27.0,27.14,27.35,26.35,26.35,26.64,26.82,1299625,348.55,1104, 111857, 8.61
ATAM, EQ, 01-Feb-2026,74.16,76.0,78.0,71.0,72.39,71.83,72.62,10516,7.64,367, 6958, 66.17
ATCENERGY, SM, 01-Feb-2026,29.15,29.15,29.95,28.65,28.65,29.05,29.22,24000,7.01,17, 15600, 65.00
ATGL, EQ, 01-Feb-2026,526.95,529.8,530.45,514.5,516.0,517.9,523.13,368291,1926.64,12927, 144519, 39.24
ATHERENERG, EQ, 01-Feb-2026,621.25,621.0,637.1,605.5,623.1,626.0,625.85,734872,4599.19,27921, 251270, 34.19
ATL, EQ, 01-Feb-2026,24.63,25.0,25.73,24.08,24.3,24.47,24.93,260374,64.92,1433, 128738, 49.44
ATLANTAA, EQ, 01-Feb-2026,45.1,44.0,47.0,42.11,43.7,43.5,44.76,39305,17.59,807, 18591, 47.30
ATLANTAELE, EQ, 01-Feb-2026,756.1,756.25,778.0,710.0,713.0,716.3,741.73,80877,599.89,4411, 48100, 59.47
ATLASCYCLE, EQ, 01-Feb-2026,93.66,94.12,98.69,94.12,94.12,94.25,95.17,619,0.59,37, 405, 65.43
ATLPP, E1, 01-Feb-2026,10.37,10.37,11.5,9.61,10.7,10.01,9.96,20119,2.0,26, 17219, 85.59
ATMASTCO, SM, 01-Feb-2026,141.85,144.5,149.3,141.0,141.0,141.0,144.87,20400,29.55,41, 11200, 54.90
ATUL, EQ, 01-Feb-2026,6212.5,6292.0,6292.0,5970.5,6000.0,5996.0,6076.21,8426,511.98,2442, 3986, 47.31
ATULAUTO, EQ, 01-Feb-2026,401.15,403.1,407.0,390.15,395.5,396.7,398.28,35821,142.67,2847, 16651, 46.48
AUBANK, EQ, 01-Feb-2026,982.35,982.35,990.6,942.75,975.0,979.6,976.84,1050237,10259.1,21505, 360897, 34.36
AURIGROW, BE, 01-Feb-2026,0.49,0.48,0.51,0.47,0.47,0.47,0.47,26406838,125.05,3972, -, -
AURIONPRO, EQ, 01-Feb-2026,902.8,912.2,1045.0,903.0,958.6,958.7,980.54,823459,8074.31,50140, 118079, 14.34
AUROIMPEX, SM, 01-Feb-2026,36.8,31.6,33.0,31.6,32.1,32.1,32.1,17600,5.65,10, 8000, 45.45
AUROPHARMA, EQ, 01-Feb-2026,1207.7,1208.0,1209.1,1163.1,1164.8,1172.1,1187.87,744670,8845.68,23331, 198642, 26.68
AURUM, EQ, 01-Feb-2026,177.59,175.2,179.99,172.0,179.99,177.2,174.87,41643,72.82,904, 22694, 54.50
AUSL, SM, 01-Feb-2026,23.8,23.8,23.8,23.8,23.8,23.8,23.8,2000,0.48,1, 2000, 100.00
AUSOMENT, BE, 01-Feb-2026,118.01,114.8,114.8,112.11,112.11,112.11,112.35,15861,17.82,173, -, -
AUTOAXLES, EQ, 01-Feb-2026,1873.7,1873.7,1933.0,1840.0,1876.0,1861.6,1881.4,5938,111.72,1049, 2681, 45.15
AUTOBEES, EQ, 01-Feb-2026,274.15,275.52,278.63,266.22,270.0,269.96,273.51,352306,963.61,5731, 117201, 33.27
